COMPANY_CD_FSK,CUSTOMER_CD_FSK,PRODUCT_CD_FSK,INVOICE_YEAR_MONTH,QUANTITY_PIECES,GROSS_SALES
127,3030,496279,2021-09-01 00:00:00,72,808.56
127,2598,495038,2021-09-01 00:00:00,20,808.4
127,3584,491718,2021-06-01 00:00:00,12,806.42
211,3481908,12962861,2021-06-01 00:00:00,720,806.4
127,590,501880,2021-08-01 00:00:00,2,805.86
127,590,501880,2021-09-01 00:00:00,2,805.86
127,3584,502725,2021-06-01 00:00:00,10,805.6
127,4176,502725,2021-07-01 00:00:00,10,805.6
127,3030,503279,2021-03-01 00:00:00,4,805.1
127,5284,495302,2021-03-01 00:00:00,20,805
127,4176,501361,2021-03-01 00:00:00,26,804.72
127,4462,504210,2021-07-01 00:00:00,6,804.6
127,2282,495246,2021-04-01 00:00:00,12,803.4
127,3030,493967,2021-03-01 00:00:00,2,803.24
72,19394751,90965527,2021-10-01 00:00:00,12,801.89
127,4462,505557,2021-04-01 00:00:00,32,800.68
127,4462,512024,2021-10-01 00:00:00,16,800.64
127,659,493695,2021-11-01 00:00:00,60,800.2
127,1547,502725,2021-01-01 00:00:00,10,800.1
127,1285,490111,2021-05-01 00:00:00,4,799.48
127,4993,490111,2021-02-01 00:00:00,4,799.48
127,4993,490111,2021-10-01 00:00:00,4,799.48
127,4993,490111,2021-11-01 00:00:00,4,799.48
211,3468752,13036257,2021-10-01 00:00:00,1080,799.2
127,3584,506454,2021-12-01 00:00:00,16,798.68
127,3030,498297,2021-03-01 00:00:00,60,798.52
127,1285,501520,2021-08-01 00:00:00,6,798.3
213,32348670,154569276,2021-12-01 00:00:00,16,798.24
127,1285,501946,2021-07-01 00:00:00,798,798
213,32353079,154564757,2021-06-01 00:00:00,300,798
213,32353079,154564757,2021-12-01 00:00:00,300,798
213,32351569,154562162,2021-09-01 00:00:00,896,797.44
127,620,510692,2021-05-01 00:00:00,26,796.12
127,1285,502657,2021-06-01 00:00:00,260,795.6
127,4216,492610,2021-02-01 00:00:00,4,795.5
127,871,507859,2021-01-01 00:00:00,120,795.36
127,4218,498956,2021-04-01 00:00:00,12,794.98
127,2656,500445,2021-05-01 00:00:00,40,794.8
127,2656,500445,2021-07-01 00:00:00,40,794.8
127,2656,500445,2021-11-01 00:00:00,40,794.8
127,1872,495899,2021-05-01 00:00:00,2200,794.2
211,3481908,13031582,2021-03-01 00:00:00,6,793.68
127,3584,496350,2021-05-01 00:00:00,16,793.02
127,3584,496350,2021-06-01 00:00:00,16,793.02
127,3584,502207,2021-09-01 00:00:00,36,792.32
127,4462,502207,2021-06-01 00:00:00,36,792.32
127,4462,494391,2021-09-01 00:00:00,4,792.2
127,4993,511761,2021-02-01 00:00:00,4,792.18
211,3469616,12962384,2021-05-01 00:00:00,600,792
127,1711,499705,2021-05-01 00:00:00,16,791.68
127,5392,496047,2021-01-01 00:00:00,4,791.5
211,3481908,12981624,2021-10-01 00:00:00,700,791
72,19394766,90936266,2021-03-01 00:00:00,8,790.3499999999999
127,3030,495054,2021-03-01 00:00:00,220,790.12
127,4218,502481,2021-04-01 00:00:00,8,789.94
211,3481908,12960189,2021-07-01 00:00:00,440,789.8
127,847,508009,2021-10-01 00:00:00,20,789.34
211,3481908,12984507,2021-08-01 00:00:00,300,789
127,4462,505704,2021-01-01 00:00:00,20,788.4
211,3466244,13021150,2021-06-01 00:00:00,360,788.4
211,3466244,13021150,2021-08-01 00:00:00,360,788.4
211,3466244,13047763,2021-03-01 00:00:00,1080,788.4
211,3481908,12997890,2021-06-01 00:00:00,540,788.4
127,620,490946,2021-07-01 00:00:00,30,787.58
127,3030,500238,2021-08-01 00:00:00,150,787.5
127,508,493299,2021-02-01 00:00:00,2,787.2
127,508,493299,2021-03-01 00:00:00,2,787.2
127,1281,495298,2021-01-01 00:00:00,100,787.2
127,1285,499403,2021-08-01 00:00:00,6,787.02
127,4176,502725,2021-04-01 00:00:00,10,786.72
127,5284,512136,2021-04-01 00:00:00,96,786.24
127,2124,503596,2021-10-01 00:00:00,30,784.8
127,3584,497832,2021-03-01 00:00:00,20,784.74
127,4462,492732,2021-04-01 00:00:00,38,784.68
72,19392432,90956559,2021-09-01 00:00:00,8,784.37
127,4216,504210,2021-10-01 00:00:00,2,783.48
127,3030,493924,2021-03-01 00:00:00,120,782.62
241,5664978,22602777,2021-06-01 00:00:00,0,782.04
127,2484,495302,2021-03-01 00:00:00,20,782
72,19392432,90951201,2021-03-01 00:00:00,4,781.72
127,4176,503027,2021-10-01 00:00:00,24,781.4
127,4216,511040,2021-04-01 00:00:00,20,781.16
127,1281,511289,2021-07-01 00:00:00,32,780.96
127,1281,511289,2021-08-01 00:00:00,32,780.96
211,3481908,13061615,2021-05-01 00:00:00,660,778.8
72,19392432,90976491,2021-01-01 00:00:00,4,778.18
127,4462,504402,2021-11-01 00:00:00,10,778.08
127,847,507512,2021-04-01 00:00:00,200,778
127,847,507512,2021-09-01 00:00:00,200,778
127,3307,493179,2021-06-01 00:00:00,120,777.6
241,5664978,22632199,2021-07-01 00:00:00,8,777.34
72,19392432,117261169,2021-10-01 00:00:00,2,776.53
127,620,493938,2021-04-01 00:00:00,8,775.76
127,2656,500445,2021-03-01 00:00:00,40,775.6
127,4176,493327,2021-08-01 00:00:00,32,774.96
127,1281,512212,2021-05-01 00:00:00,4,774.28
127,3584,501412,2021-07-01 00:00:00,6,774.14
211,3465694,13009190,2021-11-01 00:00:00,900,774
211,3481908,13024945,2021-06-01 00:00:00,900,774
127,4462,502207,2021-03-01 00:00:00,36,773.78
127,4218,497549,2021-06-01 00:00:00,20,773.34
211,3465694,12955291,2021-07-01 00:00:00,60,772.2
127,4462,503709,2021-11-01 00:00:00,20,771.74
127,4462,506659,2021-07-01 00:00:00,60,771.6
127,3584,511360,2021-03-01 00:00:00,150,771
127,4462,510004,2021-01-01 00:00:00,46,771
127,4462,509342,2021-10-01 00:00:00,108,770.9
127,3584,508525,2021-11-01 00:00:00,60,770.62
127,871,496968,2021-11-01 00:00:00,3200,768
127,4216,510666,2021-10-01 00:00:00,2,766.84
127,3030,494800,2021-03-01 00:00:00,90,766.82
127,4216,507386,2021-07-01 00:00:00,32,765.6
72,19392432,117261172,2021-10-01 00:00:00,4,764.88
127,3030,511202,2021-09-01 00:00:00,100,763
127,4216,492990,2021-09-01 00:00:00,160,762.66
127,847,507512,2021-02-01 00:00:00,200,762
211,3470541,13022626,2021-07-01 00:00:00,600,762
127,3584,491199,2021-08-01 00:00:00,4,761.92
127,4462,500523,2021-02-01 00:00:00,4,761.64
127,871,493699,2021-04-01 00:00:00,800,760
127,4045,504561,2021-02-01 00:00:00,6,760
127,3584,492610,2021-01-01 00:00:00,6,759.94
127,984,499042,2021-11-01 00:00:00,40,759.6
127,659,503930,2021-12-01 00:00:00,200,759.5
127,1872,495899,2021-02-01 00:00:00,2100,758.1
241,5664978,22605891,2021-03-01 00:00:00,278,757.94
127,3584,491654,2021-01-01 00:00:00,48,757.24
127,2289,503677,2021-08-01 00:00:00,10,756.6
211,3481908,13057379,2021-09-01 00:00:00,12,756.12
213,32353079,154558343,2021-09-01 00:00:00,2,756.04
127,4462,512393,2021-09-01 00:00:00,34,756
211,3468752,13036257,2021-02-01 00:00:00,1080,756
127,4216,492990,2021-02-01 00:00:00,160,755.94
127,620,506470,2021-05-01 00:00:00,6,755.68
127,659,507174,2021-11-01 00:00:00,40,755.48
127,3749,507229,2021-06-01 00:00:00,60,755.44
127,3584,508252,2021-05-01 00:00:00,4,754.98
127,847,507293,2021-10-01 00:00:00,32,754.88
211,3466244,13038019,2021-04-01 00:00:00,120,754.8
127,4216,503745,2021-02-01 00:00:00,12,754.08
241,5664978,22631761,2021-09-01 00:00:00,154,753.84
127,4462,506601,2021-08-01 00:00:00,20,753.48
127,4462,503457,2021-03-01 00:00:00,18,753.24
127,3584,497832,2021-02-01 00:00:00,20,752.26
127,3584,504561,2021-09-01 00:00:00,48,752
127,4462,504561,2021-03-01 00:00:00,40,752
211,3469616,13056430,2021-06-01 00:00:00,800,752
72,19392432,90960897,2021-08-01 00:00:00,88,751.6700000000001
127,3584,490110,2021-05-01 00:00:00,16,751.52
127,3584,490110,2021-07-01 00:00:00,16,751.52
127,4176,490110,2021-08-01 00:00:00,16,751.52
127,5392,501529,2021-04-01 00:00:00,20,751.4
127,3307,490364,2021-04-01 00:00:00,40,751.2
211,3469616,12956921,2021-06-01 00:00:00,120,751.2
127,4176,491714,2021-04-01 00:00:00,2,750.42
127,1547,497952,2021-08-01 00:00:00,10,750.4
127,871,504561,2021-07-01 00:00:00,6,750
127,3273,503531,2021-08-01 00:00:00,640,748.8
127,3584,509342,2021-11-01 00:00:00,100,748.44
127,4462,509342,2021-11-01 00:00:00,100,748.44
241,5664978,22628685,2021-08-01 00:00:00,0,748.32
200,5655560,22581178,2021-01-01 00:00:00,6,747.74
211,3465694,13048054,2021-05-01 00:00:00,300,747
211,3481908,13012859,2021-06-01 00:00:00,900,747
127,620,497728,2021-05-01 00:00:00,12,746.16
72,19392432,90969385,2021-08-01 00:00:00,10,746.14
127,3030,490071,2021-09-01 00:00:00,34,745.72
127,4216,492990,2021-03-01 00:00:00,160,744.96
127,4216,492990,2021-04-01 00:00:00,160,744.96
127,3584,510013,2021-11-01 00:00:00,20,744.66
127,2289,512136,2021-01-01 00:00:00,40,744.48
127,5392,493101,2021-04-01 00:00:00,48,744.48
127,5392,512136,2021-07-01 00:00:00,48,744.48
127,3030,500948,2021-08-01 00:00:00,60,744.46
127,2598,510402,2021-11-01 00:00:00,6,744.42
127,3584,501946,2021-02-01 00:00:00,240,744
127,3584,501946,2021-03-01 00:00:00,262,744
211,3469616,13015241,2021-07-01 00:00:00,120,744
211,3470541,12995479,2021-07-01 00:00:00,600,744
127,4462,495298,2021-11-01 00:00:00,150,742.38
127,778,498477,2021-02-01 00:00:00,24,741.78
213,32348670,154567885,2021-03-01 00:00:00,20,741.4
72,19392432,90958318,2021-04-01 00:00:00,2,741.28
241,5664978,22618431,2021-09-01 00:00:00,162,741.16
213,32353079,154564757,2021-02-01 00:00:00,300,741
127,590,118859605,2021-10-01 00:00:00,6,740.52
127,620,491997,2021-04-01 00:00:00,14,740.46
127,1281,512136,2021-04-01 00:00:00,48,739.18
127,620,491997,2021-11-01 00:00:00,14,738.68
127,5392,498306,2021-06-01 00:00:00,12,738.38
127,4462,512076,2021-09-01 00:00:00,4,736.4
127,4462,507512,2021-10-01 00:00:00,60,735.36
213,32351569,154546523,2021-07-01 00:00:00,480,734.4
127,3584,490110,2021-03-01 00:00:00,16,733.92
127,4462,493001,2021-11-01 00:00:00,4,733.78
127,4462,510666,2021-11-01 00:00:00,2,733.5
127,3030,490071,2021-03-01 00:00:00,40,733.4
127,2124,499705,2021-04-01 00:00:00,8,732.68
127,2124,490967,2021-11-01 00:00:00,12,732.48
127,2124,503596,2021-06-01 00:00:00,28,732.48
127,620,495192,2021-04-01 00:00:00,4,731.72
127,4216,510666,2021-09-01 00:00:00,2,731.72
127,1285,507386,2021-08-01 00:00:00,90,731.7
211,3481908,12955010,2021-05-01 00:00:00,4,731.48
127,4462,504561,2021-04-01 00:00:00,26,730
127,3650,511650,2021-10-01 00:00:00,6,729.82
127,1872,507556,2021-11-01 00:00:00,400,729.6
211,3469616,12956921,2021-04-01 00:00:00,120,729.6
241,5664978,22628794,2021-05-01 00:00:00,170,729.3
127,1547,503027,2021-12-01 00:00:00,30,728.7
241,5664978,22602021,2021-08-01 00:00:00,8,728.42
127,3307,493179,2021-01-01 00:00:00,120,728.4
127,4462,499650,2021-05-01 00:00:00,4,728.38
127,4462,499650,2021-10-01 00:00:00,4,728.38
127,2779309,506563,2021-09-01 00:00:00,36,728.2
211,3469616,13036584,2021-06-01 00:00:00,800,728
127,1175,502940,2021-01-01 00:00:00,60,727.68
72,19392432,90973421,2021-06-01 00:00:00,12,726.6099999999999
127,2656,503677,2021-07-01 00:00:00,32,726.08
127,4045,505704,2021-11-01 00:00:00,20,726
146,41246,21578,2021-06-01 00:00:00,300,726
211,3465694,13022626,2021-05-01 00:00:00,600,726
127,4216,509235,2021-04-01 00:00:00,4,725.66
127,4216,491865,2021-01-01 00:00:00,6,724.68
127,3584,509357,2021-06-01 00:00:00,18,724.14
127,3584,511187,2021-10-01 00:00:00,4,723.88
127,4216,496822,2021-10-01 00:00:00,64,722.48
127,1547,505145,2021-05-01 00:00:00,2,722.22
241,5664978,22620139,2021-08-01 00:00:00,136,722.16
127,659,491295,2021-11-01 00:00:00,100,721.66
127,4176,491682,2021-12-01 00:00:00,16,721.16
127,620,511964,2021-05-01 00:00:00,500,721
127,871,504561,2021-09-01 00:00:00,4,720
127,2124,509342,2021-08-01 00:00:00,300,720
127,2124,509342,2021-10-01 00:00:00,300,720
127,3030,489220,2021-09-01 00:00:00,480,720
127,3273,504561,2021-06-01 00:00:00,4,720
127,3273,504561,2021-07-01 00:00:00,4,720
127,4045,504561,2021-11-01 00:00:00,4,720
211,3466244,13009190,2021-07-01 00:00:00,900,720
211,3481908,12991612,2021-07-01 00:00:00,960,720
127,3584,499568,2021-01-01 00:00:00,64,718.66
211,3467462,12963772,2021-10-01 00:00:00,60,718.2
127,4462,508525,2021-03-01 00:00:00,60,718.08
211,3485979,13043601,2021-11-01 00:00:00,512,716.8
127,4176,512212,2021-04-01 00:00:00,6,716.62
127,23049184,500379,2021-10-01 00:00:00,60,716.4
211,3465694,13036584,2021-05-01 00:00:00,480,715.2
72,19394751,90955438,2021-04-01 00:00:00,8,714.8199999999999
127,3584,509342,2021-05-01 00:00:00,100,714.12
127,3584,509342,2021-07-01 00:00:00,100,714.12
127,4462,509342,2021-09-01 00:00:00,100,714.12
127,620,495560,2021-02-01 00:00:00,940,713.44
211,3481908,13019319,2021-06-01 00:00:00,28,713.44
127,871,498311,2021-02-01 00:00:00,3240,712.8
127,4216,492990,2021-01-01 00:00:00,160,712.36
127,4176,492732,2021-08-01 00:00:00,32,712.24
127,3584,506659,2021-01-01 00:00:00,60,711.56
127,3584,506453,2021-04-01 00:00:00,4,711.3
127,4176,499650,2021-04-01 00:00:00,4,711.3
127,4462,490967,2021-03-01 00:00:00,4,711.3
127,4176,509342,2021-04-01 00:00:00,102,710.92
127,4462,491388,2021-07-01 00:00:00,22,710.78
127,620,494418,2021-05-01 00:00:00,30,710.7
127,3584,510013,2021-05-01 00:00:00,20,710.56
127,3584,510013,2021-09-01 00:00:00,20,710.56
127,14425627,504561,2021-11-01 00:00:00,8,710
211,3469616,13014388,2021-05-01 00:00:00,1200,708
211,3483291,13037668,2021-06-01 00:00:00,600,708
241,5664978,22640714,2021-03-01 00:00:00,190,707.76
72,19392432,90965363,2021-05-01 00:00:00,12,707.71
72,19392432,90980028,2021-05-01 00:00:00,6,707.71
127,5392,492323,2021-06-01 00:00:00,6,707.7
127,1547,499863,2021-11-01 00:00:00,6,706.74
127,3030,495560,2021-03-01 00:00:00,750,705.6
211,3485979,12968118,2021-11-01 00:00:00,720,705.6
211,3485979,12972546,2021-11-01 00:00:00,720,705.6
127,620,511210,2021-06-01 00:00:00,10,705.3
127,4045,505704,2021-10-01 00:00:00,20,705.06
241,5664978,22633164,2021-02-01 00:00:00,300,705
127,620,498648,2021-05-01 00:00:00,110,704.9
127,4216,493327,2021-04-01 00:00:00,20,704.52
127,3584,507034,2021-08-01 00:00:00,32,704.28
127,4218,490604,2021-04-01 00:00:00,48,704.06
211,3481908,12996370,2021-11-01 00:00:00,640,704
211,3481908,13067100,2021-09-01 00:00:00,400,704
127,3584,510579,2021-11-01 00:00:00,24,703.72
127,4462,490110,2021-01-01 00:00:00,16,703.64
127,3584,490973,2021-06-01 00:00:00,4,703.12
127,1281,502304,2021-07-01 00:00:00,24,703.04
127,871,510283,2021-01-01 00:00:00,2600,702
127,3307,500464,2021-04-01 00:00:00,10,701.96
72,19392432,90935911,2021-07-01 00:00:00,4,701.64
127,4462,501946,2021-11-01 00:00:00,240,701.46
127,620,510212,2021-05-01 00:00:00,290,701.22
127,4462,492939,2021-04-01 00:00:00,30,700.92
72,19392432,90946377,2021-07-01 00:00:00,10,700.74
127,4176,492381,2021-07-01 00:00:00,2,700.3
127,14425627,506470,2021-07-01 00:00:00,8,700.08
127,3584,498216,2021-06-01 00:00:00,2,700
127,3584,498216,2021-08-01 00:00:00,2,700
127,4218,504561,2021-11-01 00:00:00,2,700
213,32357561,154573863,2021-03-01 00:00:00,24,699.84
127,4462,491124,2021-08-01 00:00:00,6,699.72
127,3584,504561,2021-10-01 00:00:00,40,699.6
127,3307,493179,2021-12-01 00:00:00,100,699.3
241,5664978,22604014,2021-04-01 00:00:00,0,699.3
127,3584,489284,2021-11-01 00:00:00,100,698.72
127,4176,509342,2021-03-01 00:00:00,100,697.4
127,3030,489259,2021-09-01 00:00:00,150,696.76
127,4993,508215,2021-05-01 00:00:00,2,696.7
127,4993,508215,2021-10-01 00:00:00,2,696.7
213,32348670,154559058,2021-03-01 00:00:00,40,696.4
127,620,492199,2021-06-01 00:00:00,8,696.24
127,620,505373,2021-06-01 00:00:00,100,696
127,1711,506608,2021-04-01 00:00:00,20,696
127,1711,506608,2021-05-01 00:00:00,20,696
211,3483291,13031586,2021-09-01 00:00:00,240,696
127,2598,497529,2021-08-01 00:00:00,12,695.28
127,3307,490720,2021-07-01 00:00:00,100,695.26
127,620,495192,2021-01-01 00:00:00,4,695.14
127,4216,495298,2021-07-01 00:00:00,120,694.84
127,1547,508148,2021-12-01 00:00:00,20,694.2
72,19394766,90958146,2021-08-01 00:00:00,6,693.99
127,3584,497033,2021-08-01 00:00:00,10,693.94
127,3584,490110,2021-01-01 00:00:00,16,693.1
127,2598,499705,2021-09-01 00:00:00,12,693
127,3030,492199,2021-09-01 00:00:00,8,692.88
127,1285,512136,2021-08-01 00:00:00,172,692.64
127,3584,489867,2021-05-01 00:00:00,16,692.42
127,3584,489867,2021-07-01 00:00:00,16,692.42
127,2598,509985,2021-08-01 00:00:00,12,692.4
127,871,490604,2021-09-01 00:00:00,48,691.68
127,871,490604,2021-10-01 00:00:00,48,691.68
211,3481908,13014273,2021-01-01 00:00:00,10,691.3
127,1872,507869,2021-11-01 00:00:00,2000,691.2
127,5392,492323,2021-03-01 00:00:00,6,691.1
127,5392,492323,2021-04-01 00:00:00,6,691.1
127,1285,490431,2021-04-01 00:00:00,20,691
211,3466244,13022626,2021-06-01 00:00:00,600,690
211,3466244,13022626,2021-09-01 00:00:00,600,690
211,3481908,13068408,2021-02-01 00:00:00,600,690
211,3481908,13068408,2021-03-01 00:00:00,600,690
127,3030,496501,2021-08-01 00:00:00,270,689.86
200,5652414,22580559,2021-10-01 00:00:00,320,689.64
127,4462,493327,2021-01-01 00:00:00,32,689.54
127,4462,504060,2021-05-01 00:00:00,6,689.36
127,4462,508525,2021-02-01 00:00:00,60,689.04
211,3481908,12981654,2021-06-01 00:00:00,210,688.8
211,3481908,12981654,2021-07-01 00:00:00,210,688.8
127,4218,500764,2021-04-01 00:00:00,18,688.2
127,1872,507556,2021-02-01 00:00:00,400,687.8
127,1872,507556,2021-05-01 00:00:00,400,687.8
127,5392,500886,2021-07-01 00:00:00,10,687.7
127,620,505373,2021-01-01 00:00:00,104,687.66
127,5284,501361,2021-03-01 00:00:00,20,687.6
127,847,506608,2021-09-01 00:00:00,40,687.2
127,4462,508641,2021-01-01 00:00:00,24,687.2
127,2124,503607,2021-05-01 00:00:00,20,686.6
127,2124,503607,2021-08-01 00:00:00,20,686.6
127,4218,492275,2021-11-01 00:00:00,24,685.54
127,847,508148,2021-04-01 00:00:00,72,685.44
241,5664978,22625026,2021-03-01 00:00:00,256,684.46
127,4176,496822,2021-11-01 00:00:00,66,684.16
127,871,493699,2021-01-01 00:00:00,720,684
241,5664978,22638554,2021-03-01 00:00:00,208,682.9
127,4462,510487,2021-07-01 00:00:00,100,682.08
127,3584,490967,2021-01-01 00:00:00,4,682
127,4462,499650,2021-01-01 00:00:00,4,682
127,4237,495477,2021-08-01 00:00:00,100,681.66
127,4237,509342,2021-06-01 00:00:00,100,681.66
127,590,510310,2021-11-01 00:00:00,10,681.4
241,5664978,22620052,2021-08-01 00:00:00,204,681.36
127,3584,509985,2021-10-01 00:00:00,8,681.24
127,4462,509985,2021-09-01 00:00:00,8,681.24
127,4462,509357,2021-03-01 00:00:00,20,680.94
211,3466244,13042950,2021-06-01 00:00:00,1000,680
211,3466244,13042950,2021-09-01 00:00:00,1000,680
72,19392432,90955634,2021-12-01 00:00:00,20,679.39
127,620,499861,2021-05-01 00:00:00,310,678.9
127,620,509916,2021-04-01 00:00:00,4,678.8
127,1285,491779,2021-04-01 00:00:00,10,678.7
200,5652414,22536960,2021-10-01 00:00:00,92,678.56
127,3307,505704,2021-07-01 00:00:00,24,678.24
127,3584,497033,2021-03-01 00:00:00,10,677.7
127,2598,492349,2021-06-01 00:00:00,80,676.8
211,3467462,12963772,2021-01-01 00:00:00,60,676.8
127,2656,495389,2021-05-01 00:00:00,40,676.4
127,2656,495389,2021-06-01 00:00:00,40,676.4
127,2656,495389,2021-09-01 00:00:00,40,676.4
127,5392,501529,2021-08-01 00:00:00,18,676.26
211,3459454,12973627,2021-03-01 00:00:00,18,676.26
127,620,506536,2021-02-01 00:00:00,80,676.12
213,32357561,154555062,2021-05-01 00:00:00,12,675.6
127,3030,493938,2021-08-01 00:00:00,10,675.5
127,3307,510996,2021-04-01 00:00:00,12,675.22
127,4462,508641,2021-10-01 00:00:00,20,674.74
127,3584,509357,2021-10-01 00:00:00,16,674.56
127,3584,509357,2021-11-01 00:00:00,16,674.56
127,4218,505395,2021-06-01 00:00:00,4,674.12
241,5664978,22636357,2021-07-01 00:00:00,10,674.1
127,3584,509342,2021-10-01 00:00:00,90,673.6
127,2656,497825,2021-03-01 00:00:00,20,673
127,847,497664,2021-11-01 00:00:00,20,672.76
127,984,511729,2021-11-01 00:00:00,32,672.64
211,3483291,13040526,2021-11-01 00:00:00,570,672.6
127,4216,497247,2021-10-01 00:00:00,10,672.36
127,4176,510579,2021-04-01 00:00:00,24,671.52
127,2598,510211,2021-06-01 00:00:00,4,670.4
127,4216,497825,2021-02-01 00:00:00,10,669.5
127,4462,501946,2021-08-01 00:00:00,240,669.4
127,590,511549,2021-11-01 00:00:00,2,668.9
127,4045,500464,2021-07-01 00:00:00,8,668.46
211,3477591,13021438,2021-07-01 00:00:00,400,668
127,5392,496822,2021-10-01 00:00:00,50,667.58
127,2656,508525,2021-06-01 00:00:00,120,667.2
127,4216,501853,2021-02-01 00:00:00,60,667
127,3584,496407,2021-05-01 00:00:00,4,666.36
127,4216,512136,2021-11-01 00:00:00,48,666.34
211,3469616,13022626,2021-10-01 00:00:00,900,666
127,4237,509342,2021-04-01 00:00:00,100,665.7
127,1872,501094,2021-11-01 00:00:00,1260,665.28
127,4176,509985,2021-04-01 00:00:00,8,665.28
72,19392432,90952056,2021-09-01 00:00:00,4,665.0899999999999
127,3030,503487,2021-03-01 00:00:00,8,665.06
241,5664978,22598810,2021-02-01 00:00:00,140,665
211,3485767,12997890,2021-01-01 00:00:00,540,664.2
127,3584,508388,2021-11-01 00:00:00,4,664.12
127,871,491278,2021-10-01 00:00:00,800,664
127,590,489087,2021-08-01 00:00:00,2,663.3
127,1547,507994,2021-04-01 00:00:00,6,663.3
127,4176,500445,2021-04-01 00:00:00,20,663.06
127,1285,508883,2021-08-01 00:00:00,360,662.4
127,2656,504493,2021-05-01 00:00:00,20,662.4
127,2656,504493,2021-08-01 00:00:00,20,662.4
127,2656,504493,2021-09-01 00:00:00,20,662.4
127,3584,503603,2021-02-01 00:00:00,10,662.4
127,3584,503603,2021-03-01 00:00:00,10,662.4
211,3483291,13031586,2021-02-01 00:00:00,240,662.4
127,4216,512136,2021-09-01 00:00:00,50,662.32
211,3466244,12987016,2021-08-01 00:00:00,974,662.32
127,3584,491977,2021-05-01 00:00:00,6,662.02
213,32357561,154547408,2021-03-01 00:00:00,14,661.36
127,4218,511322,2021-11-01 00:00:00,16,660.84
127,1285,493670,2021-02-01 00:00:00,16,660.48
127,4216,507034,2021-06-01 00:00:00,30,660.26
127,871,497319,2021-07-01 00:00:00,400,660
127,3307,510996,2021-03-01 00:00:00,12,659.4
127,2656,497832,2021-09-01 00:00:00,40,659.2
127,4462,505902,2021-11-01 00:00:00,2,658.4
127,2598,507324,2021-07-01 00:00:00,2,657.74
127,2124,508525,2021-05-01 00:00:00,160,657.6
211,3481908,13044169,2021-04-01 00:00:00,4,657.56
